LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
ID53079,53079,0,42.12202835,9.447369472,12.18490369,0,48,16,0.25,1,,10.63934426,10,7,17,649,1.915139567,33.45901639,33,24,47,2041,4.917905281,164.9836066,140,35,378,10064,92.56123951,,,-0.053688968,-0.630370061,0.008717775,0.117597746,0.715679418,1.487044666
ID52603,52603,0,51.46715546,9.402616758,12.15588234,0,51,17,0.25,1,,10.24590164,10,6,17,625,2.453947417,32.03278689,32,22,42,1954,4.106771697,194.9836066,157,48,438,11894,108.4920107,,,-0.051225213,-0.450853625,-0.029290309,-0.470715771,0.749752166,1.540180164
ID53153,53153,0,47.91681671,9.412458534,12.19547871,0,54,18,0.25,1,,11.04918033,11,7,16,674,2.085075774,30.09836066,29,23,40,1836,3.731420275,190.1803279,171,46,411,11601,100.4882262,,,-0.022210133,-0.240737551,-0.032658725,-0.544650833,0.74260549,1.613019006
ID53312,53312,0,47.75852585,9.42265319,12.23965447,0,57,19,0.25,1,,11.21311475,11,7,16,684,2.025790003,34.57377049,35,26,44,2109,4.695597287,180.3770492,167,47,412,11003,101.1909357,,,0.010628117,0.11641978,-0.014975042,-0.223875568,0.748033998,1.525601558
ID54023,54023,0,42.53232193,9.365363907,12.21958202,0,60,20,0.25,1,,11.49180328,11,7,15,701,1.785337978,33.36065574,33,24,48,2035,4.861525093,162.3442623,133,51,367,9903,89.60466603,,,-0.010867343,-0.141438151,-0.011076244,-0.15371695,0.735743757,1.535950741
ID53712,53712,0,33.81612778,9.285902128,12.18530383,0,63,21,0.25,1,,10.75409836,11,5,14,656,2.078907868,31.40983607,32,22,42,1916,4.748252483,138.7540984,109,38,303,8464,74.02221643,,,-0.037449561,-0.402524202,-0.006547578,-0.087195778,0.697432254,1.540363817
ID53950,53950,0,39.90877151,9.338540591,12.21899269,0,66,22,0.25,1,,11.29508197,11,7,16,689,1.856019597,32.39344262,32,23,39,1976,3.498945977,158.6721311,135,54,345,9679,82.28562477,,,-0.03167746,-0.398168717,-0.007118804,-0.132757672,0.718472757,1.612405731
ID53634,53634,0,40.05083084,9.334842046,12.13776385,0,69,23,0.25,1,,11.06557377,11,8,15,675,1.76888715,35.72131148,37,24,42,2179,3.907817582,158.2786885,141,41,374,9655,86.05678961,,,-0.021469196,-0.274501736,0.041321147,0.725455521,0.732239317,1.554935759
ID53788,53788,0,43.49443054,9.313283863,12.12305773,0,72,24,0.25,1,,11.72131148,12,5,16,715,2.161258488,32.32786885,33,22,41,1972,4.463635706,163.3606557,147,37,375,9965,94.13926435,,,-0.01528638,-0.168381431,-0.005096746,-0.074204545,0.726635137,1.460570362
ID53865,53865,0,42.79854202,9.363990456,12.15936337,0,75,25,0.25,1,,10.86885246,11,7,17,663,1.944868546,32.54098361,32,24,41,1985,4.646051264,167.7868852,141,41,408,10235,96.39469466,,,-0.047806343,-0.561156082,-0.004327709,-0.060886119,0.739569617,1.480035468
ID54792,54792,0,37.39739609,9.409989699,12.19241855,0,78,26,0.25,1,,12.2295082,13,9,17,746,1.935574356,33.90163934,34,25,45,2068,4.023700279,146.1639344,128,39,284,8916,74.8932975,,,0.008762596,0.109767285,0.014338546,0.238203012,0.713856022,1.625786678
ID54307,54307,0,38.03523254,9.420719736,12.2064521,0,81,27,0.25,1,,12.26229508,12,9,16,748,1.526451652,35.1147541,34,27,47,2142,4.622763822,145.9180328,124,45,324,8901,80.8793948,,,0.023757125,0.372834124,0.020660005,0.307515663,0.713271441,1.502206817
ID54156,54156,0,47.97322083,9.405602553,12.16611149,0,84,28,0.25,1,,11.1147541,11,6,17,678,2.176375892,33.57377049,33,24,47,2048,5.367988501,184.147541,162,50,436,11233,102.796212,,,-0.043938083,-0.46940859,0.023467913,0.28682617,0.743410209,1.527734001
ID54090,54090,0,50.59298706,9.445085621,12.17782875,0,87,29,0.25,1,,11.67213115,11,9,20,712,2.300154426,31.6557377,32,19,42,1931,4.519901348,190.9836066,155,42,429,11650,109.7708965,,,-0.001871809,-0.019032611,0.009367334,0.129993078,0.744318353,1.484813311
ID54222,54222,0,42.98661423,9.388641089,12.16004318,0,90,30,0.25,1,,10.91803279,11,7,15,666,1.782274595,32.31147541,31,26,45,1971,4.035430517,166.1639344,133,40,400,10136,94.19238829,,,-0.058645904,-0.763280983,0.014161589,0.223615423,0.731240502,1.490231668
ID54558,54558,0,49.30487823,9.506612261,12.16383575,0,93,31,0.25,1,,11.85245902,12,7,17,723,2.66355693,34.73770492,35,24,45,2119,4.077996401,186.4918033,142,41,429,11376,106.8496799,,,0.006278963,0.055532345,0.013664785,0.229663899,0.750323677,1.496396907
ID54724,54724,0,42.45262909,9.545944219,12.20104243,0,96,32,0.25,1,,11.1147541,11,5,16,678,2.122092997,33.54098361,33,25,43,2046,4.006552011,161.8196721,126,38,377,9871,91.54352484,,,-0.034023848,-0.368962706,0.008733019,0.144951652,0.737170055,1.5002341
ID54402,54402,0,42.51437759,9.495280157,12.23914888,0,99,33,0.25,1,,11.45901639,12,9,14,699,1.44422725,33.06557377,33,25,40,2017,4.126616259,159.6229508,124,41,359,9737,93.98495694,,,-0.01156961,-0.185743853,0.01372124,0.216913609,0.738325825,1.442726008
ID54642,54642,0,41.41045761,9.562872409,12.22185863,0,102,34,0.25,1,,10.59016393,11,7,13,646,1.406852861,30.55737705,31,24,39,1864,3.635586107,162.0491803,126,51,390,9885,90.47770006,,,-0.040693897,-0.638639942,-0.01536984,-0.262402419,0.729853131,1.511337734
ID54481,54481,0,43.52812958,9.563450792,12.3077498,0,105,35,0.25,1,,11.93442623,12,7,17,728,2.227620947,33.16393443,33,23,43,2023,4.487688075,165.0327869,136,43,408,10067,96.23858672,,,0.003693506,0.039430102,0.010898343,0.159340573,0.740999807,1.459722709
ID55013,55013,0,41.89598083,9.497382298,12.30236216,0,108,36,0.25,1,,12.16393443,12,7,19,742,2.303478007,33.04918033,33,26,42,2016,4.026686932,160.4262295,122,39,340,9786,86.55334752,,,-0.013398506,-0.143428222,0.006284742,0.102520186,0.72443291,1.557303903
ID54949,54949,0,38.69234085,9.520190422,12.1924444,0,111,37,0.25,1,,12.37704918,12,9,17,755,1.762232811,35.09836066,34,25,46,2141,4.897975493,153.6393443,145,40,344,9372,82.05791304,,,0.00864958,0.120458802,0.042996883,0.590818636,0.724384433,1.573066159
ID54861,54861,0,40.61942673,9.53670157,12.21484641,0,114,38,0.25,1,,11.60655738,12,8,19,708,2.417151826,33.72131148,33,26,43,2057,3.768868741,159.1967213,131,50,353,9711,86.30581666,,,-0.015007134,-0.14631679,0.011499905,0.203447261,0.718532074,1.542455223
ID55084,55084,0,43.01264954,9.497169254,12.2023441,0,117,39,0.25,1,,12.47540984,12,9,16,761,1.576986127,31.98360656,32,22,41,1951,4.153279039,165.6229508,132,50,380,10103,93.33598162,,,0.019660687,0.305070315,0.01160153,0.176633101,0.735426105,1.503953228
ID55164,55164,0,34.88219452,9.507592183,12.22075796,0,120,40,0.25,1,,11.52459016,12,8,15,703,1.699083649,34.04918033,34,24,42,2077,4.54762293,143.7540984,129,54,342,8769,75.25836736,,,-0.004093,-0.055752416,0.052205575,0.742965245,0.699876255,1.572893762
ID55250,55250,0,45.91683578,9.574744626,12.25993934,0,123,41,0.25,1,,10.52459016,10,7,15,642,1.766414045,31.73770492,32,24,40,1936,3.463628345,178.2295082,157,45,404,10872,100.612026,,,-0.05477269,-0.690510824,0.002767841,0.050584214,0.732754382,1.498239105
ID55490,55490,0,43.54299545,9.536129193,12.24931813,0,126,42,0.25,1,,11.26229508,12,6,17,687,2.242778332,33,34,21,44,2013,5.458937626,176.2131148,159,53,378,10749,92.04765337,,,-0.030528506,-0.31625766,0.035848047,0.418413081,0.715562012,1.59696853
ID55330,55330,0,42.77534485,9.568296075,12.22921577,0,129,43,0.25,1,,12.14754098,12,9,17,741,2.158981747,33.78688525,34,24,47,2061,4.861806091,168.147541,143,43,366,10257,87.69451447,,,-0.013845305,-0.157989006,0.038916106,0.520630272,0.710586125,1.593015004
ID55646,55646,0,40.30530548,9.572947197,12.18892178,0,132,44,0.25,1,,11.47540984,11,8,16,700,1.490039791,33,32,25,42,2013,3.932768321,163.5081967,153,38,375,9974,86.14302505,,,-0.037947204,-0.607548864,0.024067707,0.394413359,0.716240513,1.584273431
ID55724,55724,0,41.84363556,9.56528391,12.23118493,0,135,45,0.25,1,,12.09836066,12,9,17,738,2.385406451,34.13114754,35,24,43,2082,3.268411489,168.0655738,138,52,374,10252,86.366056,,,0.034823968,0.341354718,0.020824221,0.426051365,0.717716397,1.626174241
ID55580,55580,0,43.94706726,9.56068796,12.21781706,0,138,46,0.25,1,,11.95081967,12,8,16,729,2.108919388,32.50819672,32,25,40,1983,4.03989666,173.0655738,150,60,386,10557,90.94079921,,,-0.002763107,-0.031402709,0.01900741,0.300191386,0.724066035,1.598476277
ID55413,55413,0,42.62408066,9.583479608,12.27633268,0,141,47,0.25,1,,11.52459016,12,7,16,703,2.046187979,32.49180328,32,22,44,1982,4.863547919,170.7868852,132,55,387,10418,92.14935608,,,-0.008716831,-0.099053736,0.005146292,0.068409395,0.721440267,1.553461985
ID55813,55813,0,40.29136276,9.664529334,12.28613489,0,144,48,0.25,1,,11.54098361,12,8,14,704,1.373241548,33.18032787,32,25,44,2024,3.717114458,158.2131148,124,47,375,9651,88.93220541,,,-0.013306789,-0.226681985,-0.019992242,-0.364197298,0.714809242,1.483159156
ID56208,56208,0,49.9227829,9.635970983,12.29406392,0,147,49,0.25,1,,11.75409836,12,8,18,717,1.858814476,32.7704918,33,23,44,1999,3.792068225,185.5737705,151,55,407,11320,106.6298049,,,0.022165882,0.274250166,0.031070681,0.520833788,0.741223398,1.481707906
ID55882,55882,0,49.86575317,9.605322902,12.29074052,0,150,50,0.25,1,,10.40983607,10,8,14,635,1.464889634,31.47540984,32,22,42,1920,5.025291227,190.8688525,160,56,440,11643,109.4514315,,,-0.050003188,-0.748073935,0.009905695,0.122869554,0.739803161,1.483063271
ID55971,55971,0,46.23623276,9.570785904,12.26488432,0,153,51,0.25,1,,12.09836066,12,9,16,738,1.398867614,31.90163934,32,24,43,1946,4.300019062,178.1967213,153,47,411,10870,95.3550942,,,0.002663208,0.045944124,0.01792006,0.26121518,0.730083248,1.577216049
ID56045,56045,0,49.16228104,9.616176021,12.27634102,0,156,52,0.25,1,,12.49180328,12,8,16,762,2.157335941,36.18032787,36,27,46,2207,3.926441123,190.3442623,181,58,429,11611,105.6306277,,,0.013730626,0.156857438,0.035679195,0.634882274,0.742798663,1.53604458
ID56119,56119,0,47.03038025,9.649687904,12.27959181,0,159,53,0.25,1,,11.55737705,12,7,16,705,1.893185941,34.73770492,34,24,46,2119,4.202783361,185.5737705,147,61,425,11320,99.86548603,,,-0.001203418,-0.01471077,0.040313312,0.640587473,0.727044273,1.564546784
ID56343,56343,0,47.63312149,9.575224161,12.23464956,0,162,54,0.25,1,,11.80327869,11,9,15,720,1.63115166,32.55737705,32,22,42,1986,4.256464065,187.3606557,173,66,404,11429,96.1422614,,,-0.02111569,-0.312185141,0.022036582,0.329843724,0.733887015,1.649690486
ID56236,56236,0,41.61044693,9.631586119,12.22495571,0,165,55,0.25,1,,12.32786885,12,7,17,752,2.095402201,32.37704918,32,25,40,1975,3.173662104,165.8196721,139,65,386,10115,88.91203672,,,-0.008747753,-0.103839584,0.039812618,0.781217983,0.714237568,1.554093594
ID56479,56479,0,41.14750671,9.652075395,12.29263144,0,168,56,0.25,1,,11.49180328,12,7,16,701,1.822296635,30.45901639,30,23,38,1858,2.866901757,165.9016393,149,48,382,10120,91.10245239,,,-0.023993545,-0.310056493,-0.015266015,-0.329412299,0.718394312,1.522616963
ID56410,56410,0,42.88713074,9.606815449,12.27405273,0,171,57,0.25,1,,11.72131148,12,6,17,715,2.556893607,31.37704918,32,22,41,1914,4.119724645,164.8196721,141,47,349,10054,89.59492326,,,-0.01340264,-0.12455006,0.010832578,0.16323997,0.718129355,1.537809224
ID56538,56538,0,47.15446472,9.609461298,12.33207206,0,174,58,0.25,1,,11.08196721,11,7,18,676,1.696025569,32.95081967,34,24,41,2010,4.659850604,183.2786885,156,57,444,11180,103.2502028,,,-0.03502198,-0.474283193,0.030138901,0.413766999,0.740329452,1.510235268
ID56610,56610,0,41.38179016,9.612654323,12.32335385,0,177,59,0.25,1,,12.1147541,12,8,16,739,1.613467907,31.47540984,32,21,39,1920,4.436990562,164.8688525,145,35,394,10057,93.97561304,,,-0.034374211,-0.534574394,0.003230097,0.045680188,0.7275102,1.477651128
ID57126,57126,0,43.40901184,9.656759947,12.34764463,0,180,60,0.25,1,,12.91803279,12,9,20,788,2.622308665,32.18032787,32,24,40,1963,3.537928757,169.4262295,154,49,383,10335,94.77349472,,,-0.008596009,-0.085425744,0.022821101,0.405889939,0.729490022,1.508082296
ID56839,56839,0,49.28401184,9.644312725,12.2767673,0,183,61,0.25,1,,11.26229508,11,8,15,687,1.642169696,34.21311475,34,24,44,2087,4.131645169,189.8688525,166,52,448,11582,108.4846342,,,-0.026720276,-0.376566891,0.038324601,0.611285493,0.738838032,1.487324065
ID56975,56975,0,46.75644684,9.615361942,12.24288651,0,186,62,0.25,1,,11.36065574,12,7,16,693,1.693446061,31.08196721,32,23,38,1896,2.8884545,181.0327869,144,57,416,11043,99.40220776,,,-0.00312219,-0.042022268,0.027558419,0.577192573,0.728481777,1.535129755
ID56755,56755,0,53.12497711,9.643234,12.2849486,0,189,63,0.25,1,,12.24590164,12,8,16,747,1.858814476,27.47540984,27,20,35,1676,3.476619802,197.5245902,162,55,460,12049,118.1082281,,,-0.002711836,-0.035828406,-0.050774808,-0.845465728,0.752705666,1.436439058
ID57048,57048,0,44.93750763,9.644629797,12.18047946,0,192,64,0.25,1,,12.01639344,12,8,17,733,2.171725913,29.62295082,29,21,40,1807,3.946153969,172.8032787,138,54,380,10541,95.47946021,,,-0.026045992,-0.295938572,0.005461509,0.081551419,0.711627564,1.504927259
ID56904,56904,0,52.39627457,9.713268606,12.33084608,0,195,65,0.25,1,,12.04918033,12,6,17,735,1.66759537,29.2295082,28,22,42,1783,4.627430686,199.6229508,166,37,464,12177,113.0712407,,,0.00513211,0.073785264,-0.033226225,-0.434177906,0.745526337,1.508081782
ID56682,56682,0,43.99573135,9.647633842,12.3737565,0,198,66,0.25,1,,11.04918033,11,7,15,674,2.036551247,28.14754098,28,21,38,1717,3.600166966,173.147541,152,38,416,10562,97.48467163,,,-0.052463416,-0.600793595,-0.046026795,-0.754435948,0.724032331,1.491841019
ID57196,57196,0,45.46099091,9.689404219,12.37392704,0,201,67,0.25,1,,12.29508197,12,8,19,750,2.396833065,31,30,21,42,1891,4.600724581,178.2622951,157,43,423,10874,99.2399284,,,0.007902875,0.080443333,-0.011146353,-0.15190295,0.731697088,1.517967408
ID57318,57318,0,41.1882782,9.63757483,12.34375947,0,204,68,0.25,1,,12.08196721,12,8,16,737,2.084027207,30.32786885,29,21,42,1850,4.14214643,162.147541,138,49,380,9891,89.40690429,,,-0.005279888,-0.061544331,-7.76E-04,-0.011378436,0.716467903,1.514015625
ID57381,57381,0,47.00761414,9.638648443,12.31401834,0,207,69,0.25,1,,12.19672131,11,9,19,744,2.606528164,28.85245902,29,20,38,1760,3.758705742,180.1147541,151,39,405,10987,102.7998214,,,-0.023068429,-0.220985896,-0.018266468,-0.285650812,0.730161911,1.478833746
ID57258,57258,0,48.963974,9.613878444,12.21599627,0,210,70,0.25,1,,12.31147541,12,7,17,751,2.262306961,30.90163934,31,18,39,1885,4.048476742,189.704918,161,46,453,11572,107.4385629,,,0.004361636,0.047265891,0.017367558,0.260603803,0.742043643,1.504245817
ID57524,57524,0,52.88933563,9.605340795,12.32169616,0,213,71,0.25,1,,11.26229508,11,7,16,687,1.824843732,28.96721311,29,22,39,1767,3.430098216,201.0163934,163,48,512,12262,122.6223867,,,-0.029579245,-0.376234163,-0.006989568,-0.118884901,0.747757714,1.402721268
ID57720,57720,0,41.7779007,9.636090287,12.37956795,0,216,72,0.25,1,,14.08196721,14,9,18,859,2.051788504,28.21311475,29,21,35,1721,3.093621147,167.0163934,146,48,346,10188,87.52171003,,,0.060419443,0.782095466,-0.031073862,-0.584949621,0.705193786,1.578367166
ID57459,57459,0,44.72174454,9.583443631,12.34012967,0,219,73,0.25,1,,11.85245902,12,6,18,723,1.796627077,31,32,22,40,1891,4.215052392,175.5245902,137,56,384,10707,96.65188506,,,-0.012770183,-0.170670862,0.019146353,0.276336477,0.71370188,1.512652613
ID57647,57647,0,43.93849945,9.591914502,12.27899841,0,222,74,0.25,1,,12.7704918,13,8,19,779,2.397175022,28.59016393,29,20,35,1744,3.417489572,174.1147541,146,48,403,10621,93.78061249,,,-0.008249876,-0.088630467,-0.040348664,-0.703485467,0.713201107,1.545810194
ID57580,57580,0,53.1942215,9.614686279,12.1970601,0,225,75,0.25,1,,12.75409836,13,9,17,778,1.885521481,29.59016393,29,22,38,1805,3.456284369,202.7540984,182,56,465,12368,115.6646958,,,0.008700008,0.116682548,0.001911226,0.032662592,0.747421336,1.49956976
ID57851,57851,0,47.21103287,9.579317228,12.24626182,0,228,76,0.25,1,,11.50819672,11,7,17,702,2.674714632,26.60655738,26,21,35,1623,3.174264684,185.3278689,163,61,429,11305,105.0447082,,,-0.067356105,-0.621471092,-0.024299602,-0.417501669,0.726823003,1.485174168
ID57784,57784,0,46.56413651,9.610404109,12.28175006,0,231,77,0.25,1,,12.90163934,13,9,17,787,1.795410056,29,29,21,41,1769,4.041451884,184.0327869,162,52,450,11226,103.4878362,,,0.045511671,0.625612099,-0.055339626,-0.840719467,0.733381644,1.50477558
ID57924,57924,0,49.2651825,9.656961263,12.34256295,0,234,78,0.25,1,,12.09836066,12,8,17,738,1.757886212,31.18032787,32,22,38,1902,4.113020774,182.852459,151,47,398,11154,106.0972567,,,0.004792351,0.065650501,-0.01642321,-0.253162602,0.743195526,1.469547507
ID58002,58002,0,53.7391243,9.563096593,12.29502734,0,237,79,0.25,1,,11.86885246,12,6,17,724,2.819429078,28.63934426,29,22,35,1747,2.588646924,202.1147541,172,51,486,12329,120.0050136,,,-0.0586045,-0.524126839,-0.003408168,-0.075670038,0.762125298,1.456861326
ID58152,58152,0,45.82062531,9.535056552,12.27748431,0,240,80,0.25,1,,11.72131148,12,8,15,715,1.771356801,30.21311475,30,23,41,1843,4.487444537,178.3278689,148,54,418,10878,98.60708584,,,-0.034865706,-0.478091338,0.01030809,0.137388627,0.734797749,1.532004561
ID58080,58080,0,50.223423,9.602391751,12.28888404,0,243,81,0.25,1,,12.18032787,12,7,17,743,2.012529062,29.31147541,30,23,38,1788,3.304244662,193.1803279,156,57,476,11784,114.3652786,,,0.015571243,0.185592195,-0.004071531,-0.072531237,0.737218176,1.433640866
ID58390,58390,0,50.24238968,9.512129298,12.26033392,0,246,82,0.25,1,,13.57377049,13,9,19,828,2.327079832,29.7704918,29,20,42,1816,3.835767818,197.0983607,166,52,483,12023,112.5136592,,,0.034419608,0.388175744,0.011155051,0.171244838,0.742598653,1.493016275
ID58323,58323,0,44.95191193,9.479265067,12.26140711,0,249,83,0.25,1,,12.55737705,13,7,18,766,1.953838872,32.01639344,32,24,42,1953,3.556645439,178.6721311,154,58,386,10899,92.14729537,,,-0.015129267,-0.19745987,0.035549878,0.618057566,0.722598791,1.626736881
ID58216,58216,0,46.27493668,9.511814809,12.27973778,0,252,84,0.25,1,,12.09836066,12,8,18,738,2.063208812,29.27868852,29,23,36,1786,3.401622885,183.442623,147,54,377,11190,95.14769652,,,-0.006459756,-0.076250722,-0.007028661,-0.12185163,0.725231724,1.62091905
ID58451,58451,0,50.56057739,9.484701618,12.22839519,0,255,85,0.25,1,,11.01639344,11,8,15,672,1.774746961,28.95081967,29,21,37,1766,4.224635012,192.9180328,159,57,436,11768,105.4261661,,,-0.069607184,-0.928796792,2.30E-04,0.003152857,0.739265671,1.555568075
ID58280,58280,0,48.50078201,9.467243175,12.2590326,0,258,86,0.25,1,,13.06557377,13,10,16,797,1.364659328,29.81967213,30,22,39,1819,3.237839798,183.704918,158,40,427,11206,106.7172814,,,-0.003565999,-0.068527827,-8.32E-04,-0.015333078,0.73912154,1.463194132
