LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
ID671418,671418,0,2.592556477,13.50315508,10.98343236,0,33,11,0.25,1,,11.49180328,11,9,16,701,1.747597883,54.40983607,53,36,74,3319,6.553312265,18.47540984,18,7,31,1127,5.685087385,,,-0.05389768,-0.749218741,0.037661928,0.602688936,0.306240719,1.52379537
ID672444,672444,0,2.912393808,13.31485286,10.93826926,0,36,12,0.25,1,,11.67213115,12,9,14,712,1.060209279,52.03278689,52,45,61,3174,3.71917201,19.57377049,18,10,34,1194,6.694423093,,,-0.02229851,-0.502178501,-0.004523645,-0.127150595,0.328318679,1.445388659
ID671596,671596,0,2.749061584,13.33310001,11.04914426,0,39,13,0.25,1,,12.47540984,13,8,18,761,2.225657636,56.91803279,56,48,71,3472,5.030888198,19.19672131,17,9,39,1171,7.511812192,,,-0.012664573,-0.143797817,0.0133822,0.298806096,0.308878445,1.206148056
ID671684,671684,0,2.481317759,13.29923126,11.00734877,0,42,14,0.25,1,,11.85245902,12,8,18,723,1.860430645,55.98360656,56,43,73,3415,5.886401853,18.32786885,17,8,33,1118,6.241584498,,,-0.062885254,-0.855029348,-1.97E-04,-0.003750213,0.31320931,1.400708679
ID671507,671507,0,2.485822678,13.36427257,11.15606324,0,45,15,0.25,1,,13.06557377,13,9,18,797,1.948237258,60.91803279,60,51,77,3716,5.034199976,19.01639344,18,11,29,1160,4.580727028,,,-0.008720478,-0.11799424,0.017440748,0.414859827,0.306895834,1.949726782
ID672793,672793,0,3.230486631,13.4402653,11.02254611,0,48,16,0.25,1,,11.55737705,12,8,15,705,1.668578139,59.13114754,60,50,69,3607,4.018604276,20.2295082,17,9,42,1234,7.927575171,,,-0.049508591,-0.721564402,0.035629368,1.012452897,0.352375081,1.329789749
ID672184,672184,0,2.792816639,13.44204992,10.8999631,0,51,17,0.25,1,,11.19672131,11,8,15,683,1.758973869,54.98360656,54,44,64,3354,4.551526496,19.04918033,18,12,33,1162,5.814998508,,,-0.035573884,-0.469595357,0.012986144,0.309729697,0.33901207,1.658774499
ID672352,672352,0,2.468360662,13.64789765,11.0945242,0,54,18,0.25,1,,11.39344262,11,7,16,695,2.260373778,56.01639344,57,41,64,3417,4.447815206,18.70491803,17,10,33,1141,5.666698811,,,-0.061927221,-0.66550261,0.065026073,1.537891473,0.290483443,1.486019887
ID672604,672604,0,2.305405855,13.70427519,11.13364559,0,57,19,0.25,1,,11.19672131,11,9,15,683,1.301533354,57.67213115,59,38,68,3518,5.881386774,18.31147541,18,9,32,1117,5.631876489,,,-0.043531537,-0.78306697,0.054340867,1.010791952,0.276662619,1.409206226
ID673186,673186,0,2.445744514,13.75339177,11.17289488,0,60,20,0.25,1,,11.70491803,11,9,16,714,1.744938034,57.16393443,55,44,73,3487,6.395780713,18.57377049,17,10,34,1133,5.289798409,,,-0.081366575,-1.188289221,0.082635567,1.364404882,0.308382762,1.655183808
ID673352,673352,0,2.472312212,13.7665342,11.21772941,0,63,21,0.25,1,,12.60655738,12,9,18,769,2.193009261,57.60655738,57,39,75,3514,8.53674155,18.37704918,17,9,33,1121,5.307742566,,,-0.014271304,-0.166453256,0.086813991,1.078063361,0.312550311,1.648921189
ID673860,673860,0,2.881782532,13.64280399,11.18859193,0,66,22,0.25,1,,11.50819672,11,9,16,702,1.512425765,57.47540984,58,44,67,3506,5.482111994,19.36065574,17,10,37,1181,7.11110115,,,-0.081524103,-1.350770193,0.05198051,1.036088883,0.317286791,1.311550016
ID673608,673608,0,2.549233198,13.56288968,11.20346953,0,69,23,0.25,1,,11.27868852,11,7,15,688,1.871996684,60.6557377,60,44,75,3700,6.068732009,18.52459016,17,10,34,1130,6.095371351,,,-0.06499002,-0.837556176,0.060941406,1.14821971,0.299109345,1.399467151
ID673696,673696,0,3.029675484,13.59886408,11.17760247,0,72,24,0.25,1,,11.57377049,12,8,17,706,1.637671277,59.59016393,61,42,70,3635,5.640263142,19.50819672,18,9,41,1190,7.934361875,,,-0.04186667,-0.617618929,0.056612748,1.132149036,0.329389512,1.218407703
ID673786,673786,0,2.480272293,13.56927646,11.12665171,0,75,25,0.25,1,,11.85245902,12,8,16,723,1.503729426,58.13114754,59,44,71,3546,6.556105068,18.32786885,16,11,33,1118,5.906835903,,,-0.055459677,-0.925604794,0.049875725,0.842450348,0.300764852,1.434879225
ID673271,673271,0,2.984980345,13.62946617,11.18164235,0,78,26,0.25,1,,12.54098361,13,8,17,765,2.021334299,56.09836066,55,39,71,3422,7.363660589,20.40983607,19,12,37,1245,6.614068463,,,-0.004237758,-0.052808517,0.054035158,0.781101964,0.344830761,1.582483505
ID673526,673526,0,2.932040453,13.64738486,11.19820595,0,81,27,0.25,1,,12.57377049,13,9,16,767,1.829927288,59.7704918,61,46,70,3646,6.81027029,19.14754098,16,8,35,1168,7.465110103,,,-0.028963771,-0.409903251,0.074711955,1.22025473,0.327812837,1.266472836
ID673445,673445,0,2.424260139,13.69264271,11.24987017,0,84,28,0.25,1,,13.73770492,14,11,17,838,1.759750355,49.39344262,49,38,69,3013,7.459398297,18.45901639,18,9,33,1126,5.290159955,,,0.009358714,0.144765064,0.027616237,0.355900859,0.302435626,1.620490274
ID674359,674359,0,2.64189291,13.7769081,11.2187664,0,87,29,0.25,1,,12.37704918,12,8,18,755,2.374615298,51.91803279,50,36,76,3167,9.555618037,18.75409836,18,11,33,1144,6.171590118,,,-0.041501513,-0.451363409,0.04869424,0.5045662,0.305995369,1.423974875
ID674107,674107,0,2.553653717,13.78960388,11.21197245,0,90,30,0.25,1,,11.95081967,12,9,17,729,1.64748525,50.6557377,50,36,65,3090,6.231332779,17.45901639,16,6,32,1065,6.409819994,,,-0.06918166,-1.078281614,0.055802165,0.859302742,0.292774354,1.233713277
ID674037,674037,0,2.47581768,13.79077113,11.2918876,0,93,31,0.25,1,,12.42622951,13,8,17,758,2.532844359,52.19672131,52,36,66,3184,8.848389066,17.68852459,16,9,34,1079,6.192847981,,,-0.040154257,-0.410479064,0.050642843,0.568685277,0.301175761,1.322255062
ID674273,674273,0,2.27122879,13.80257519,11.32247587,0,96,32,0.25,1,,12.68852459,12,11,16,774,1.310737497,54.6557377,55,37,70,3334,7.288999122,16.55737705,15,10,28,1010,5.24888747,,,-0.043028051,-0.870518213,0.060199778,0.851539967,0.286549708,1.405166125
ID674662,674662,0,2.445062399,13.73451416,11.31059444,0,99,33,0.25,1,,13.59016393,14,9,18,829,2.297658585,58.75409836,59,40,73,3584,7.695573918,17.90163934,18,8,28,1092,5.133890396,,,0.00143794,0.016985801,0.071259773,1.0157265,0.302021198,1.617691028
ID674512,674512,0,2.415412903,13.95802972,11.32158602,0,102,34,0.25,1,,13.19672131,13,9,17,805,1.990139628,50.2295082,50,39,68,3064,7.083768871,17.40983607,16,9,30,1062,5.330344108,,,-0.032970333,-0.452164052,0.059021876,0.790373949,0.308023639,1.538288828
ID674187,674187,0,2.330257416,13.77753379,11.2861699,0,105,35,0.25,1,,12.83606557,13,9,18,783,1.827387278,54.09836066,53,42,68,3300,6.352702622,17.78688525,16,11,32,1085,5.532072409,,,-0.042155234,-0.618283563,0.060792855,0.976062277,0.282071079,1.414778657
ID674428,674428,0,2.33273983,13.89585743,11.17789008,0,108,36,0.25,1,,13.01639344,13,8,19,794,2.305730566,49.47540984,47,38,72,3018,8.492362367,17.39344262,16,9,29,1061,5.203456186,,,0.003039754,0.034216245,0.056008398,0.617983181,0.283475093,1.476560016
ID673952,673952,0,2.203279734,13.93727164,11.12369745,0,111,37,0.25,1,,11.73770492,12,5,19,716,2.804173315,47.75409836,47,27,76,2913,9.20987828,16.27868852,16,6,26,993,5.404106918,,,-0.04222783,-0.369100708,0.017907612,0.18243832,0.299622237,1.388936482
ID674587,674587,0,2.196686268,13.88087157,11.07152216,0,114,38,0.25,1,,13.45901639,14,10,17,821,1.522867586,44.60655738,41,32,66,2721,9.377772814,16.60655738,15,7,30,1013,5.544603047,,,-0.013988782,-0.250772097,0.007168432,0.06770973,0.281978824,1.317573314
ID673100,673100,1,5.756958485,23.05490952,17.68178791,0,0,0,0.25,1,,17.3442623,17,13,24,1058,2.351490633,25.06557377,25,18,31,1529,3.166853604,28.39344262,26,9,66,1732,14.21182452,,,0.013040569,0.189894451,0.012106738,0.189356615,0.490325877,1.314624686
ID672097,672097,1,7.087743759,23.13608397,17.72569838,0,3,1,0.25,1,,17.63934426,17,10,25,1076,2.863755034,25.62295082,26,17,32,1563,3.131367829,31.19672131,25,12,68,1903,16.98118535,,,0.010008027,0.122067541,-0.010245183,-0.169401457,0.519344047,1.255943133
ID671345,671345,1,6.08976984,23.02589906,17.6793349,0,6,2,0.25,1,,17.44262295,17,12,26,1064,3.206891486,25.04918033,25,17,32,1528,3.046452743,29.19672131,25,8,72,1781,14.54970753,,,-0.019498607,-0.216328082,0.010967612,0.178403722,0.510999062,1.35726836
ID673004,673004,1,7.044275284,23.07679614,17.79403992,0,9,3,0.25,1,,17.29508197,17,11,24,1055,3.593254153,23.57377049,23,19,30,1438,2.735318485,31.45901639,25,11,71,1919,16.73576387,,,0.007269177,0.069471129,-0.019266837,-0.338618524,0.535269785,1.310743226
ID672296,672296,1,4.615649223,23.06742914,17.72036753,0,12,4,0.25,1,,17.04918033,17,14,20,1040,1.856755499,27.54098361,27,21,38,1680,3.165300252,26.40983607,25,13,54,1611,9.742308161,,,-0.018696975,-0.349902456,0.015206815,0.260662323,0.443265489,1.665142982
ID672551,672551,1,4.870261669,23.14633512,17.78670806,0,15,5,0.25,1,,15.27868852,16,11,20,932,1.863072261,26.59016393,26,21,34,1622,2.641824175,24.86885246,21,11,49,1517,11.06567577,,,-0.028882159,-0.48780259,0.025514649,0.500835178,0.453179811,1.401712668
ID671874,671874,1,6.362615108,23.13842518,17.78335542,0,18,6,0.25,1,,15.57377049,16,13,21,950,1.829927288,25.36065574,26,18,31,1547,2.927073549,29.40983607,26,12,63,1794,15.61343124,,,-0.032648126,-0.57446518,0.017377154,0.295973962,0.511250233,1.274445836
ID672726,672726,1,3.441907644,23.02144061,17.78068312,0,21,7,0.25,1,,18.03278689,18,15,23,1100,2.032791292,26.19672131,27,21,34,1598,2.725311433,21.54098361,21,9,47,1314,7.757950267,,,0.015318939,0.26768637,0.002023657,0.038825735,0.406963515,1.606279716
ID671976,671976,1,4.211002827,23.05519551,17.65667961,0,24,8,0.25,1,,16.91803279,17,13,24,1032,2.544897391,24.78688525,25,18,30,1512,3.006186699,23.6557377,20,10,51,1443,10.23211488,,,0.001610235,0.021374702,-0.013065811,-0.218315307,0.428660631,1.387348618
ID672915,672915,1,5.12767601,23.05950044,17.53079697,0,27,9,0.25,1,,17.68852459,18,12,24,1079,2.963899366,25.54098361,26,19,32,1558,3.779655057,24.83606557,22,8,55,1515,12.27487994,,,-0.032299324,-0.398391931,8.03E-04,0.010843213,0.472473948,1.298451665
ID671783,671783,1,4.645116806,23.01944257,17.68955806,0,30,10,0.25,1,,18,18,12,24,1098,2.909753712,25.50819672,26,18,33,1556,3.339775196,23.45901639,19,9,49,1431,11.22285432,,,0.005235602,0.064438443,-0.026303626,-0.412652599,0.43515461,1.26759748
ID671443,671443,1,4.284988403,23.10330321,17.72716095,0,33,11,0.25,1,,16.04918033,16,12,23,979,2.479423518,26.96721311,27,20,36,1645,3.674085887,23.21311475,22,11,43,1416,9.678351709,,,-0.020858136,-0.275779516,-0.011637632,-0.172848331,0.439697752,1.465024652
ID672466,672466,1,4.668815136,23.02527921,17.76002787,0,36,12,0.25,1,,17.06557377,17,12,25,1041,2.827654225,27.39344262,27,22,35,1671,2.697398058,24.55737705,22,12,48,1498,10.3013342,,,-0.015481174,-0.189803602,0.007128071,0.143753646,0.436366806,1.448454455
ID673132,673132,2,4.49840641,11.52060645,23.23077208,0,0,0,0.25,1,,44.55737705,45,20,78,2718,15.22883733,21.01639344,19,11,40,1282,7.385778684,33.14754098,33,20,50,2022,7.175969309,,,0.080469168,0.435812818,-0.124926554,-0.812460306,0.351712088,2.403830475
ID672129,672129,2,3.540189505,11.57958633,23.11278884,0,3,1,0.25,1,,40.96721311,42,17,68,2499,15.10073642,21.01639344,21,11,32,1282,5.245607061,28.96721311,29,19,43,1767,6.096357418,,,0.060543915,0.309749158,-0.130071693,-1.198096397,0.301692872,2.202534967
ID671370,671370,2,3.62454772,11.54216287,23.06839426,0,6,2,0.25,1,,38.60655738,37,18,66,2355,14.98029671,23.95081967,23,13,40,1461,6.664398521,32.59016393,32,23,44,1988,5.113306331,,,0.052246763,0.255924844,-0.085444383,-0.671525972,0.303922336,2.971157149
ID673025,673025,2,3.780460835,11.52601093,23.00944161,0,9,3,0.25,1,,34.31147541,28,14,62,2093,14.30331079,22.93442623,23,13,38,1399,6.894125162,30.90163934,31,20,41,1885,5.835823044,,,0.015882121,0.075006344,-0.117661709,-0.887235144,0.294511515,2.409382558
ID672315,672315,2,4.237755775,11.62157909,22.85429081,0,12,4,0.25,1,,28.42622951,24,17,55,1734,9.940588541,28.67213115,30,18,40,1749,6.101151016,32.72131148,33,15,46,1996,8.076986128,,,-0.061701294,-0.37608872,-0.063705921,-0.639507607,0.318297639,1.956281301
ID672572,672572,2,4.587889194,11.49126731,23.08705018,0,15,5,0.25,1,,45.31147541,48,21,73,2764,14.14866423,21.93442623,20,15,36,1338,5.065796589,35.54098361,34,25,50,2168,6.533436489,,,0.082886457,0.490256557,-0.071721542,-0.669082808,0.327054568,2.68132343
ID671894,671894,2,3.770175457,11.41355245,23.03931942,0,18,6,0.25,1,,38.45901639,38,16,67,2346,14.35336635,22.13114754,18,13,43,1350,7.866543946,31.18032787,31,19,42,1902,5.945609575,,,0.040248614,0.207342429,-0.133760377,-0.868839175,0.313054171,2.500639788
ID672750,672750,2,2.915034771,11.29569722,22.90709918,0,21,7,0.25,1,,26.32786885,24,13,59,1606,11.7851903,29.40983607,30,18,49,1794,6.699196592,26.16393443,27,16,34,1596,4.469080173,,,-0.074989241,-0.362210702,-0.041202505,-0.377308518,0.277909458,2.546350272
ID672005,672005,2,2.482508659,11.35029346,22.7831261,0,24,8,0.25,1,,23.93442623,21,14,47,1460,8.757604034,29.1147541,29,17,46,1776,5.209281334,24.40983607,25,14,34,1489,4.428607942,,,-0.076362891,-0.451906618,-0.053982522,-0.637851114,0.24758221,2.187650224
ID672939,672939,2,2.73955965,11.47521885,22.8249305,0,27,9,0.25,1,,27.62295082,23,16,55,1685,10.62726671,25.68852459,26,12,36,1567,5.064717773,26.06557377,26,16,38,1590,4.895129731,,,-0.059429492,-0.328465036,-0.061916019,-0.669537972,0.250771005,2.135170666
ID671801,671801,2,3.902927399,11.38401609,22.77355999,0,30,10,0.25,1,,21.21311475,20,14,37,1294,5.462340018,31.03278689,31,19,42,1893,5.741565446,31.06557377,30,22,44,1895,6.305735094,,,-0.093864575,-0.804570894,-0.029861133,-0.332730673,0.302486878,2.288267731
ID671459,671459,2,4.122802734,11.24659577,22.85408884,0,33,11,0.25,1,,28.73770492,26,13,59,1753,12.62656147,25.60655738,26,13,35,1562,5.604399131,31.06557377,31,18,45,1895,6.961486557,,,-0.051226068,-0.245767953,-0.075419474,-0.745402573,0.326824921,2.198411217
ID672485,672485,2,4.284090042,11.24822776,22.90839382,0,36,12,0.25,1,,27.52459016,22,14,55,1679,12.07698439,28,27,17,45,1708,7.844318538,33.68852459,33,23,46,2055,5.8865411,,,-0.055072084,-0.265659396,-0.059093079,-0.448355767,0.334922879,2.871709106
ID671642,671642,2,4.399446964,11.13529319,22.82151653,0,39,13,0.25,1,,20.31147541,17,13,44,1239,7.455514701,31.47540984,31,16,55,1920,7.281498375,31.2295082,30,18,49,1905,8.208518832,,,-0.146293338,-0.933705068,0.011750158,0.100404013,0.330621397,1.890631092
ID671733,671733,2,5.158276081,11.26201216,22.78346124,0,42,14,0.25,1,,26.08196721,20,13,63,1591,12.02676887,29.78688525,31,11,41,1817,6.681104585,37.13114754,37,20,54,2265,8.89845569,,,-0.078914431,-0.371601816,-0.013687814,-0.123744675,0.350072645,2.163987574
ID671552,671552,2,5.806348324,11.33636389,22.51428066,0,45,15,0.25,1,,18.72131148,18,14,24,1142,2.066649039,36.62295082,36,23,47,2234,5.468588893,41.52459016,42,28,57,2533,8.831018358,,,-0.06974204,-1.358284625,0.020473896,0.268724118,0.355863747,2.468267707
ID672839,672839,2,5.373390198,11.34564169,22.57096529,0,48,16,0.25,1,,20.75409836,19,17,28,1266,2.674918925,33.19672131,33,23,44,2025,4.728705503,39.13114754,38,22,63,2387,10.09203549,,,-0.078377764,-1.319663379,-0.01237168,-0.175880646,0.337676439,1.957597906
ID672222,672222,2,3.739964724,11.41562024,22.69923692,0,51,17,0.25,1,,25.80327869,23,16,48,1574,8.211414154,28.3442623,29,18,38,1729,5.182937539,31.75409836,32,18,48,1937,6.607207523,,,-0.039306974,-0.25714134,-0.037842367,-0.430181017,0.306276343,2.253669488
ID672397,672397,2,3.622058392,11.35760628,22.84458314,0,54,18,0.25,1,,34,30,19,66,2074,14.18802312,26.16393443,26,15,42,1596,7.095022499,29.63934426,28,21,41,1808,5.351114485,,,-0.002500417,-0.012013974,-0.053069645,-0.413339984,0.309118137,2.61577263
ID672659,672659,2,3.512349606,11.43932844,22.74312563,0,57,19,0.25,1,,28.93442623,24,19,54,1765,10.15031831,28.72131148,29,15,39,1752,7.009829165,31.29508197,32,20,40,1909,4.473418761,,,-0.044607928,-0.266192382,-0.045781164,-0.393156693,0.29462378,3.184129715
ID673231,673231,2,3.95128727,11.37325514,22.69620592,0,60,20,0.25,1,,23.81967213,23,14,46,1453,6.984526223,30.42622951,30,21,42,1856,4.447692347,31.83606557,31,21,45,1942,6.309200498,,,-0.05847528,-0.423613122,-0.008148127,-0.112396905,0.318675044,2.438851316
ID673395,673395,2,4.110225677,11.3201882,22.67094189,0,63,21,0.25,1,,23.06557377,23,14,48,1407,6.260641214,32.78688525,32,19,44,2000,6.274590967,33.98360656,34,23,52,2073,5.826639407,,,-0.083784414,-0.673815508,0.015977106,0.16434592,0.321192611,2.835833511
ID673904,673904,2,3.320502758,11.46740631,22.59185319,0,66,22,0.25,1,,21.54098361,21,15,33,1314,4.380158941,32.21311475,33,23,39,1965,3.587546767,28.1147541,28,15,37,1715,5.285509627,,,-0.087577403,-0.944064545,-0.004607977,-0.083134493,0.287386521,2.374842727
ID673659,673659,2,3.577641726,11.46605791,22.61273953,0,69,23,0.25,1,,22.39344262,21,17,38,1366,4.879476367,32.42622951,33,22,40,1978,4.745029035,28.63934426,29,19,39,1747,5.510695016,,,-0.070487826,-0.69604397,-0.002358497,-0.032310855,0.309308005,2.45547788
ID673746,673746,2,2.427041292,11.45642934,22.52269165,0,72,24,0.25,1,,20.68852459,21,12,36,1262,4.8392182,32.01639344,32,23,43,1953,4.944666498,24.18032787,23,15,34,1475,4.863154658,,,-0.080530953,-0.748876215,-0.014525745,-0.190879169,0.222256749,1.808283892
ID673832,673832,2,3.783465147,11.51985045,22.55733982,0,75,25,0.25,1,,23.19672131,22,16,38,1415,3.740854056,31.93442623,31,26,43,1948,3.99111034,31.36065574,31,20,42,1913,5.796644969,,,-0.041482884,-0.536728809,-0.02553353,-0.419313969,0.312367959,2.575427275
ID673483,673483,2,2.625283241,11.61989946,22.5824882,0,84,28,0.25,1,,20.63934426,20,16,30,1259,3.341819798,34.42622951,35,22,47,2100,5.604935374,25.73770492,25,17,38,1570,4.805904838,,,-0.070909095,-0.94272841,-0.004925565,-0.060806401,0.254656947,2.173978167
ID674397,674397,2,2.832436085,11.65721481,22.59477769,0,87,29,0.25,1,,22.45901639,21,15,39,1370,5.611220219,33.67213115,33,21,46,2054,6.17446708,26.26229508,26,17,36,1602,4.798963914,,,-0.059060426,-0.502456255,0.034953263,0.368356304,0.261307286,2.267492204
ID674154,674154,2,3.475175381,11.63444248,22.5589546,0,90,30,0.25,1,,21.6557377,21,18,29,1321,2.670113892,34.3442623,34,27,45,2095,4.049219044,28.47540984,27,18,45,1737,6.438443283,,,-0.0562792,-0.967336512,-0.026211887,-0.456611387,0.290060133,1.988827847
ID674075,674075,2,2.965525389,11.56298943,22.53796882,0,93,31,0.25,1,,20.36065574,20,16,28,1242,2.470039048,35.03278689,35,23,45,2137,5.467989311,27.45901639,28,18,39,1675,5.497192527,,,-0.081216151,-1.457293373,0.011215504,0.142118981,0.247205106,1.980129439
ID674318,674318,2,3.52497673,11.58756313,22.48854342,0,96,32,0.25,1,,20.2295082,20,14,28,1234,3.422442805,35.75409836,35,28,47,2181,4.081077218,29.2295082,29,18,40,1783,6.396336041,,,-0.060135018,-0.75638185,-0.013581196,-0.24124464,0.27947811,1.996343038
ID674703,674703,2,4.087338924,11.65711797,22.48541799,0,99,33,0.25,1,,20.63934426,20,16,31,1259,3.13066972,32.39344262,33,24,38,1976,3.1951979,32.42622951,32,18,45,1978,6.581436055,,,-0.047771707,-0.661482429,0.013172442,0.263616304,0.303862396,2.296418195
ID674547,674547,2,3.061974764,11.63921485,22.41676232,0,102,34,0.25,1,,20.60655738,21,15,27,1257,2.347187597,35.83606557,37,23,42,2186,4.152028933,29.19672131,29,17,38,1781,4.76032097,,,-0.036047145,-0.656602777,0.010344094,0.17673115,0.267759209,2.590809533
ID674228,674228,2,3.403768063,11.68038044,22.43035846,0,105,35,0.25,1,,20.31147541,20,13,29,1239,2.674203829,34.16393443,34,29,41,2084,3.001001654,30.39344262,30,17,41,1854,5.610343687,,,-0.03276329,-0.514554865,-0.004235171,-0.09683801,0.272835076,2.32246133
ID674473,674473,2,2.591652155,11.71784235,22.44513844,0,108,36,0.25,1,,20.04918033,20,17,24,1223,1.961514972,31.81967213,32,27,36,1941,2.037221938,28.67213115,29,21,38,1749,3.472373403,,,-0.028140175,-0.591913374,-0.0269097,-0.863859401,0.223597127,3.017806011
ID673993,673993,2,3.487129211,11.76340687,22.36839568,0,111,37,0.25,1,,19.49180328,19,12,24,1189,2.540491756,36.50819672,36,28,47,2227,4.03989666,31.04918033,31,21,41,1894,5.533010722,,,-0.018095397,-0.282789343,0.016809241,0.298784959,0.263846736,2.343019688
ID674629,674629,2,3.527702808,11.78180042,22.38241791,0,114,38,0.25,1,,19.18032787,19,13,23,1170,2.334582023,36.85245902,36,26,46,2248,4.735807096,32.45901639,32,19,44,1980,5.772272142,,,-0.039446954,-0.674790576,0.005194314,0.080423062,0.261548264,2.331666987
ID674784,674784,2,4.326242924,11.69049161,22.51715184,0,117,39,0.25,1,,19.72131148,19,15,28,1203,2.972827765,34.8852459,35,30,41,2128,2.556679883,34.95081967,35,24,48,2132,6.427612905,,,-0.084900258,-1.230939238,-6.67E-04,-0.018215922,0.310281973,2.575309473
ID674964,674964,2,3.531443596,11.68053216,22.47542906,0,120,40,0.25,1,,20.26229508,20,17,26,1236,2.600651453,37.50819672,37,25,46,2288,4.249011457,30.63934426,30,19,43,1869,5.918988615,,,-0.047519802,-0.777418991,0.043999933,0.744080322,0.276408994,2.241941477
