LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,,
ID300367,300367,73,1.396506667137146,30.384296355905782,19.166444437531545,0.0,132.07383155822754,44,0.25,1,,43.0655737704918,43.0,29.0,56.0,2627.0,4.867815569154252,16.868852459016395,17.0,10.0,26.0,1029.0,4.031027205051939,4.114754098360656,4.0,2.0,6.0,251.0,0.9327086121566897,,,-0.0635339868751519,-1.2004393049785107,0.16384387742314854,1.1782441634841352,-0.04723288616658751,-0.4374068911224755
ID300313,300313,73,2.6887166500091553,30.363996175498514,18.65667765916225,0.0,135.07550954818726,45,0.25,1,,49.967213114754095,49.0,38.0,70.0,3048.0,7.45199573518118,20.639344262295083,18.0,10.0,34.0,1259.0,6.411013406332487,5.377049180327869,5.0,3.0,8.0,328.0,1.0192143122070307,,,-0.01730732593754124,-0.23618634189621407,0.27422921105370146,1.3856877034976116,0.05599356101487186,0.5594809567331284
ID300102,300102,73,2.547224521636963,30.129279853651962,18.67587443516272,0.0,138.07718753814697,46,0.25,1,,52.049180327868854,51.0,40.0,64.0,3175.0,5.3461083338200215,20.57377049180328,19.0,12.0,34.0,1255.0,6.481921053703761,4.475409836065574,5.0,2.0,8.0,273.0,1.1776609214462535,,,-0.016867893822436274,-0.3340835675849863,0.24604054370421774,1.253472047580259,-0.009636095680761785,-0.07395181613691729
ID300048,300048,73,1.676697015762329,29.87717500047522,18.472667920260477,0.0,141.0788655281067,47,0.25,1,,51.0,51.0,39.0,65.0,3111.0,5.615454864330523,16.80327868852459,16.0,10.0,28.0,1025.0,4.58555584464649,4.80327868852459,5.0,3.0,7.0,293.0,1.2756654751037142,,,-0.010636538991457677,-0.19528086959730956,0.21693317997996509,1.3064454760743254,0.018908932840686787,0.13975347926547554
ID300146,300146,73,1.0142269134521484,29.70501523292912,18.366607092490405,0.0,147.08222150802612,49,0.25,1,,52.50819672131148,52.0,37.0,67.0,3203.0,6.842570060096016,14.475409836065573,15.0,9.0,22.0,883.0,2.796465372436243,4.639344262295082,5.0,1.0,7.0,283.0,1.4495147105755315,,,-0.007866975948524986,-0.12169584853120681,0.14562047562180253,1.3159309344156478,0.07188895464572018,0.4293152758018878
ID300510,300510,73,1.3495433330535889,29.880701552527125,18.397178115895315,0.0,150.08389949798584,50,0.25,1,,53.32786885245902,52.0,35.0,70.0,3253.0,8.326106155691686,16.83606557377049,16.0,12.0,24.0,1027.0,2.939276145974563,4.557377049180328,5.0,1.0,6.0,278.0,1.0727626355029092,,,0.016170069264799202,0.2038392259888508,0.17047647416885756,1.668522162733447,0.027607716298948846,0.2282676904248535
ID300256,300256,73,0.9749773144721985,29.701547240878085,18.39898575643724,0.0,153.08557748794556,51,0.25,1,,52.68852459016394,54.0,39.0,68.0,3214.0,5.909148228542357,14.01639344262295,14.0,5.0,22.0,855.0,3.002730997379378,4.19672131147541,5.0,0.0,7.0,256.0,1.5792368635002958,,,-0.003215043124221905,-0.05751835757029203,0.15036197261698178,1.2202627270135324,0.03912637368973352,0.20012165407100915
ID299719,299719,74,1.0059075355529785,21.664659891690857,21.360820331919083,0.0,99.05537366867065,33,0.25,1,,65.93442622950819,65.0,47.0,89.0,4022.0,9.741438724095149,15.01639344262295,14.0,9.0,24.0,916.0,3.418049167184349,4.032786885245901,4.0,2.0,8.0,246.0,1.094946164806807,,,0.03433653870038704,0.44938003221866313,0.11563919712398486,0.9107488510114703,-0.022873198749703845,-0.17243224362388687
ID299359,299359,74,1.1932271718978882,21.494986938705416,21.278126647497025,0.0,102.05705165863037,34,0.25,1,,65.01639344262296,65.0,48.0,80.0,3966.0,7.112176889623149,15.754098360655737,15.0,9.0,24.0,961.0,3.238599170963263,4.852459016393443,5.0,1.0,8.0,296.0,1.5366203779048198,,,0.0023600874531950387,0.043048165793288136,0.14842880034764658,1.2574202498873392,0.03958094287852328,0.24046568446704825
ID299656,299656,74,1.1120283603668213,21.567794527566573,21.435133826717014,0.0,105.05872964859009,35,0.25,1,,66.40983606557377,67.0,36.0,87.0,4051.0,12.277862258526293,16.311475409836067,17.0,9.0,24.0,995.0,3.9138258503522154,4.80327868852459,5.0,1.0,7.0,293.0,1.3882803767148708,,,0.07788633434498815,0.7816781018950554,0.12585144444194435,0.9317488365597985,0.08494545607557255,0.5417798432533084
ID299488,299488,74,0.9679076671600342,21.485933491611743,21.34014363726675,0.0,108.0604076385498,36,0.25,1,,63.16393442622951,65.0,40.0,83.0,3853.0,9.458999820045904,16.065573770491802,16.0,10.0,21.0,980.0,2.713354949498354,4.114754098360656,4.0,0.0,6.0,251.0,1.2793013803861564,,,0.004012330142223071,0.05337176517000433,0.1254922560416578,1.320365116882188,0.01985409548434762,0.1252313538244152
ID299545,299545,74,1.009143590927124,21.541327471602575,21.314150404142165,0.0,111.06208562850952,37,0.25,1,,61.557377049180324,62.0,39.0,84.0,3755.0,9.206020838132575,16.491803278688526,17.0,10.0,22.0,1006.0,2.8613688496922363,4.229508196721311,4.0,0.0,8.0,258.0,1.5426540184905462,,,-7.794126207390766E-4,-0.010431438665768752,0.11775307995088492,1.2143690683278423,-0.03475543651552838,-0.19744071497484933
ID299962,299962,74,3.642296314239502,21.557548219126602,21.24600166571365,0.0,114.06376361846924,38,0.25,1,,64.47540983606558,65.0,50.0,83.0,3933.0,6.96085856145406,28.34426229508197,27.0,11.0,45.0,1729.0,7.420434052672031,5.786885245901639,6.0,3.0,9.0,353.0,1.379791700443231,,,-0.017588677847462538,-0.3316661375379338,0.30342449617715717,1.7784047305969577,0.1073621545508827,0.8132477665059554
ID299817,299817,74,4.678208351135254,21.53289223326063,21.0882702023679,0.0,117.06544160842896,39,0.25,1,,64.29508196721312,62.0,55.0,78.0,3922.0,7.335630539349434,30.508196721311474,28.0,17.0,51.0,1861.0,9.776882514073138,4.344262295081967,4.0,2.0,8.0,265.0,1.1530430159891312,,,-0.027127513761073422,-0.4887923174067983,0.37212853441359994,1.692560939007353,-0.02636578084879855,-0.20405410396736195
ID299770,299770,74,1.11691153049469,21.38916916041122,21.16075245597581,0.0,120.06711959838867,40,0.25,1,,64.47540983606558,64.0,50.0,83.0,3933.0,7.540129436061976,15.836065573770492,16.0,11.0,23.0,966.0,2.817684202016806,4.442622950819672,5.0,0.0,7.0,271.0,1.3357219042392323,,,0.004855827646426124,0.082642760190905,0.14458443713624994,1.4199030175842808,0.0524271844660194,0.3313735811435766
