LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,,
ID274848,274848,135,1.0461843013763428,34.4076274478903,13.126113335137989,0.0,99.05537366867065,33,0.25,1,,59.14754098360656,58.0,43.0,79.0,3608.0,8.4159294705017,15.688524590163935,15.0,9.0,25.0,957.0,3.6676104100924594,4.377049180327869,4.0,2.0,6.0,267.0,1.0826500577476474,,,0.019886737784801798,0.2740792803435842,0.12307466627548776,0.9375381258330682,-0.02876984126984133,-0.23951825816667635
ID275152,275152,135,1.2050786018371582,34.08121015080242,12.946260415881888,0.0,102.05705165863037,34,0.25,1,,57.622950819672134,58.0,43.0,77.0,3515.0,6.419148267556556,14.819672131147541,14.0,8.0,24.0,904.0,4.047666804144957,5.147540983606557,5.0,2.0,9.0,314.0,1.3519870015865598,,,-0.0076498735180274375,-0.13840042006533565,0.1404078414507401,0.9015607663051873,0.05285819068575617,0.38229595759293805
ID274953,274953,135,1.101983666419983,34.4619101383074,12.991534311435888,0.0,105.05872964859009,35,0.25,1,,63.32786885245902,63.0,50.0,78.0,3863.0,6.062786244721179,17.049180327868854,17.0,13.0,20.0,1040.0,2.209270086915563,5.311475409836065,5.0,3.0,8.0,324.0,1.1036452269118215,,,0.03083070592453837,0.6248110971229702,0.146676773593357,1.9742630625838709,0.027376158689835936,0.25648307266189146
ID275045,275045,135,0.9679075479507446,34.969607232658205,12.430167510468447,0.0,108.0604076385498,36,0.25,1,,46.16393442622951,47.0,37.0,56.0,2816.0,3.925049162617169,15.147540983606557,14.0,11.0,23.0,924.0,2.999089114902337,4.721311475409836,5.0,2.0,9.0,288.0,1.42748202021349,,,-0.02473599751272417,-0.5966160664318572,0.11969154502891768,1.0798112194879232,0.034839684370629724,0.22270149816191775
ID274545,274545,135,1.0899733304977417,35.02507287162412,12.358426915654595,0.0,111.06208562850952,37,0.25,1,,46.26229508196721,45.0,37.0,56.0,2822.0,4.700714978753276,15.459016393442623,16.0,10.0,20.0,943.0,2.6177201944427613,4.344262295081967,4.0,2.0,8.0,265.0,1.1384967559848285,,,-0.0170127536277778,-0.3406590888635126,0.1492753322115351,1.534096189419382,0.025889184611662248,0.19258930157627013
ID274338,274338,135,1.2544697523117065,35.31133198738405,12.42506637029954,0.0,114.06376361846924,38,0.25,1,,46.39344262295082,46.0,39.0,59.0,2830.0,4.352312368249742,15.770491803278688,16.0,9.0,21.0,962.0,2.8947852115079318,5.098360655737705,5.0,1.0,9.0,311.0,1.5567585772237014,,,-0.011186881470672897,-0.2411911431010511,0.1614372539066251,1.5144916968230955,0.10963347388906906,0.6471469498021247
ID272129,272129,142,2.5808322429656982,34.9437605464948,26.37253990363083,0.0,36.0201358795166,12,0.25,1,,49.91803278688525,50.0,36.0,70.0,3045.0,6.455734097083029,23.918032786885245,23.0,13.0,42.0,1459.0,7.010218926603301,3.8688524590163933,4.0,2.0,6.0,236.0,0.9742588608110536,,,-0.010554126245184717,-0.1649575001935836,0.22307798560602812,1.244590370151382,-0.048278074376188675,-0.40288181420334696
ID273359,273359,142,1.1601455211639404,35.15038293706087,25.789217967136647,0.0,39.02181386947632,13,0.25,1,,43.68852459016394,43.0,32.0,58.0,2665.0,5.454481287915341,20.360655737704917,20.0,14.0,27.0,1242.0,3.14660021232041,4.081967213114754,4.0,0.0,7.0,249.0,1.828433591604328,,,-0.006384862748753296,-0.10293836942479546,0.10558858561923568,1.2359577214119866,-0.056208812508076016,-0.26591865698575556
ID273013,273013,142,1.2960569858551025,35.422840239121214,26.37873973223233,0.0,42.023491859436035,14,0.25,1,,50.16393442622951,51.0,35.0,65.0,3060.0,6.626161100438304,20.901639344262296,21.0,13.0,28.0,1275.0,3.1869782868875807,5.295081967213115,5.0,3.0,9.0,323.0,1.1305494577871107,,,-0.001083198551778366,-0.016418684189638447,0.12280280400486356,1.4346172073177108,0.08684555161503088,0.7485018236228512
ID272004,272004,142,1.0255234241485596,34.99671084064982,26.72204181014724,0.0,45.02516984939575,15,0.25,1,,54.459016393442624,55.0,37.0,68.0,3322.0,6.569053129362971,17.508196721311474,18.0,9.0,25.0,1068.0,3.6222596576339474,4.19672131147541,4.0,1.0,7.0,256.0,1.2886643231287649,,,0.01572565234008548,0.2567020067439883,0.09925056945609997,0.8728269398239994,4.2187534693696976E-4,0.0027466371420899814
ID271631,271631,142,1.6124656200408936,35.11789315924002,26.520597301298928,0.0,48.02684783935547,16,0.25,1,,49.9344262295082,49.0,35.0,62.0,3046.0,5.784660325547837,21.39344262295082,21.0,14.0,37.0,1305.0,4.906725617369795,3.639344262295082,4.0,1.0,8.0,222.0,1.5919881373641571,,,-0.01675616985063235,-0.29421561700673465,0.1277841065325843,0.9880291778155288,-0.04365385321437751,-0.2086991975618144
ID272388,272388,142,1.8534457683563232,35.650983624792026,26.288312883783938,0.0,51.028525829315186,17,0.25,1,,48.78688524590164,48.0,36.0,64.0,2976.0,5.323265771116951,21.65573770491803,21.0,13.0,35.0,1321.0,5.656516141883446,4.311475409836065,4.0,2.0,7.0,263.0,1.2455384860447225,,,-0.012677626736210946,-0.23536068557182024,0.14243876791387092,0.9546610937343073,0.05772131072620078,0.37780150850359046
ID275206,275206,149,1.057730793952942,31.83558639766333,23.522793229549997,0.0,102.05705165863037,34,0.25,1,,51.622950819672134,51.0,39.0,66.0,3149.0,6.008782279370282,16.885245901639344,17.0,11.0,24.0,1030.0,3.2969600172266658,3.442622950819672,3.0,1.0,6.0,210.0,1.0571122640466406,,,-0.002270986371381415,-0.03911004174493755,0.12850361839545563,1.1663693688349153,-0.12688100918948292,-0.946501995475857
ID274999,274999,149,1.1915416717529297,31.785136818116438,23.572188433438413,0.0,105.05872964859009,35,0.25,1,,48.34426229508197,48.0,39.0,62.0,2949.0,5.335057781322959,16.37704918032787,16.0,9.0,24.0,999.0,3.450429608161036,4.557377049180328,4.0,1.0,7.0,278.0,1.5866588602462122,,,-0.023437360354707257,-0.43495507027392133,0.14212589602096862,1.1812769073888836,0.059506279774794245,0.3226418208425369
ID275099,275099,149,0.8664827942848206,31.767774873085678,23.57288631096719,0.0,108.0604076385498,36,0.25,1,,50.01639344262295,49.0,39.0,65.0,3051.0,5.041467389820444,14.737704918032787,15.0,9.0,22.0,899.0,2.6826705558967565,4.852459016393443,4.0,2.0,8.0,296.0,1.4122802551638551,,,-0.015055467511885929,-0.3032968349490914,0.1111274969364359,1.0988796907172347,0.02584500871346004,0.1731274441067145
ID274604,274604,149,1.2810084819793701,32.01737111085367,23.653624542670624,0.0,111.06208562850952,37,0.25,1,,53.16393442622951,54.0,34.0,71.0,3243.0,7.153508062176797,15.950819672131148,17.0,10.0,22.0,973.0,3.451696343868218,4.786885245901639,5.0,1.0,9.0,292.0,1.889574503235765,,,-0.009429860908033057,-0.14149728058024252,0.1507055503292568,1.2104461062532532,0.060076939737414806,0.2871371640304996
ID275599,275599,149,1.0270087718963623,32.42809291691591,23.159095274315487,0.0,117.06544160842896,39,0.25,1,,53.377049180327866,53.0,43.0,69.0,3256.0,5.936227574327625,15.918032786885245,15.0,11.0,23.0,971.0,3.32813802782283,4.459016393442623,5.0,0.0,7.0,272.0,1.7182721019656457,,,-0.0347116124804814,-0.6466834134161443,0.11826465343781183,1.0116456694710485,0.05214343014758404,0.25721824755902656
ID275885,275885,149,1.9946489334106445,31.474861791009978,22.741787969279,0.0,120.06711959838867,40,0.25,1,,54.31147540983606,53.0,37.0,78.0,3313.0,10.133345916011747,19.868852459016395,18.0,11.0,37.0,1212.0,5.587114370991122,4.278688524590164,4.0,2.0,7.0,261.0,1.1709134260764629,,,0.0034021039009758517,0.03634471720464027,0.22228875448734664,1.2934775493398296,-0.0207736007929994,-0.1550402823079882
